time_s,frame_id,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,battery_percent,mission_state,safety_status,severity,recommended_action,supervisor_mode,active_response,response_reason,detail
58.68,px4_local_ned_converted,-0.02,-0.06,1.65,-0.02,0.0,-0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
58.79,px4_local_ned_converted,-0.03,-0.06,1.65,-0.02,0.0,-0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
58.89,px4_local_ned_converted,-0.03,-0.06,1.65,-0.02,0.0,-0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
59.0,px4_local_ned_converted,-0.04,-0.06,1.65,-0.02,0.0,-0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
59.1,px4_local_ned_converted,-0.04,-0.06,1.65,-0.02,0.0,-0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
59.2,px4_local_ned_converted,-0.04,-0.07,1.65,-0.02,0.0,-0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
59.31,px4_local_ned_converted,-0.04,-0.07,1.65,-0.02,0.01,-0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
59.41,px4_local_ned_converted,-0.04,-0.07,1.65,-0.02,0.01,-0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
59.52,px4_local_ned_converted,-0.04,-0.07,1.64,-0.01,0.01,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
59.62,px4_local_ned_converted,-0.04,-0.07,1.64,-0.01,0.01,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
59.72,px4_local_ned_converted,-0.04,-0.07,1.64,-0.01,0.01,0.0,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
59.83,px4_local_ned_converted,-0.04,-0.07,1.64,-0.01,0.01,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
59.93,px4_local_ned_converted,-0.04,-0.07,1.63,-0.01,0.01,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
60.04,px4_local_ned_converted,-0.04,-0.07,1.63,-0.01,0.01,0.01,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
60.14,px4_local_ned_converted,-0.04,-0.07,1.63,-0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
60.24,px4_local_ned_converted,-0.04,-0.07,1.63,-0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
60.35,px4_local_ned_converted,-0.05,-0.07,1.63,-0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
60.45,px4_local_ned_converted,-0.05,-0.07,1.63,-0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
60.56,px4_local_ned_converted,-0.05,-0.07,1.63,-0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
60.66,px4_local_ned_converted,-0.05,-0.07,1.63,-0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
60.76,px4_local_ned_converted,-0.05,-0.07,1.63,-0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
60.87,px4_local_ned_converted,-0.05,-0.07,1.63,-0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
60.97,px4_local_ned_converted,-0.06,-0.06,1.63,-0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
61.08,px4_local_ned_converted,-0.06,-0.06,1.63,0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
61.18,px4_local_ned_converted,-0.06,-0.06,1.63,0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
61.29,px4_local_ned_converted,-0.06,-0.06,1.63,0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
61.39,px4_local_ned_converted,-0.06,-0.06,1.63,0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
61.49,px4_local_ned_converted,-0.06,-0.06,1.63,0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
61.6,px4_local_ned_converted,-0.05,-0.05,1.62,0.01,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
61.7,px4_local_ned_converted,-0.05,-0.05,1.62,0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
61.81,px4_local_ned_converted,-0.05,-0.05,1.62,0.0,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
61.91,px4_local_ned_converted,-0.05,-0.05,1.62,0.01,0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
62.01,px4_local_ned_converted,-0.05,-0.05,1.62,0.01,0.0,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
62.12,px4_local_ned_converted,-0.05,-0.05,1.62,0.01,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
62.22,px4_local_ned_converted,-0.05,-0.05,1.62,0.01,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
62.33,px4_local_ned_converted,-0.05,-0.05,1.62,0.0,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
62.43,px4_local_ned_converted,-0.05,-0.04,1.62,0.0,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
62.53,px4_local_ned_converted,-0.05,-0.04,1.62,0.0,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
62.64,px4_local_ned_converted,-0.05,-0.04,1.62,0.0,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
62.74,px4_local_ned_converted,-0.05,-0.04,1.61,0.0,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
62.85,px4_local_ned_converted,-0.05,-0.04,1.61,0.0,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
62.96,px4_local_ned_converted,-0.05,-0.04,1.6,0.0,0.0,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
63.06,px4_local_ned_converted,-0.05,-0.03,1.6,-0.0,0.0,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
63.17,px4_local_ned_converted,-0.05,-0.03,1.6,-0.0,0.0,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
63.27,px4_local_ned_converted,-0.05,-0.03,1.6,-0.0,0.0,0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
63.38,px4_local_ned_converted,-0.04,-0.03,1.6,0.0,0.0,0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
63.48,px4_local_ned_converted,-0.04,-0.03,1.6,-0.0,-0.0,0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
63.59,px4_local_ned_converted,-0.04,-0.03,1.6,-0.0,-0.0,0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
63.69,px4_local_ned_converted,-0.04,-0.03,1.6,-0.0,-0.0,0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
63.8,px4_local_ned_converted,-0.04,-0.03,1.6,-0.0,-0.0,0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
63.9,px4_local_ned_converted,-0.04,-0.03,1.61,-0.0,-0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
64.01,px4_local_ned_converted,-0.04,-0.03,1.6,-0.0,-0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
64.11,px4_local_ned_converted,-0.03,-0.03,1.6,-0.0,-0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
64.21,px4_local_ned_converted,-0.03,-0.03,1.6,-0.0,-0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
64.32,px4_local_ned_converted,-0.03,-0.03,1.6,-0.01,-0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
64.42,px4_local_ned_converted,-0.03,-0.03,1.6,-0.01,-0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
64.53,px4_local_ned_converted,-0.03,-0.04,1.6,-0.01,-0.01,0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
64.63,px4_local_ned_converted,-0.03,-0.04,1.6,-0.01,-0.01,0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
64.73,px4_local_ned_converted,-0.03,-0.04,1.6,-0.01,-0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
64.85,px4_local_ned_converted,-0.03,-0.05,1.6,-0.01,-0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
64.96,px4_local_ned_converted,-0.02,-0.05,1.61,-0.01,-0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
65.06,px4_local_ned_converted,-0.02,-0.05,1.61,-0.02,-0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
65.17,px4_local_ned_converted,-0.02,-0.06,1.61,-0.02,-0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
65.28,px4_local_ned_converted,-0.02,-0.06,1.61,-0.02,-0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
65.38,px4_local_ned_converted,-0.02,-0.06,1.61,-0.02,-0.0,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
65.49,px4_local_ned_converted,-0.02,-0.06,1.61,-0.02,-0.0,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
65.59,px4_local_ned_converted,-0.01,-0.06,1.61,-0.02,0.0,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
65.7,px4_local_ned_converted,-0.01,-0.06,1.61,-0.03,0.0,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
65.81,px4_local_ned_converted,-0.01,-0.06,1.61,-0.03,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
65.91,px4_local_ned_converted,-0.01,-0.06,1.61,-0.03,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
66.01,px4_local_ned_converted,-0.01,-0.06,1.61,-0.03,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
66.11,px4_local_ned_converted,-0.0,-0.06,1.6,-0.03,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
66.21,px4_local_ned_converted,-0.0,-0.06,1.6,-0.03,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
66.31,px4_local_ned_converted,-0.0,-0.06,1.6,-0.04,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
66.42,px4_local_ned_converted,-0.0,-0.06,1.6,-0.04,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
66.52,px4_local_ned_converted,0.0,-0.06,1.6,-0.04,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
66.62,px4_local_ned_converted,-0.0,-0.06,1.6,-0.04,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
66.73,px4_local_ned_converted,0.0,-0.06,1.6,-0.04,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
66.83,px4_local_ned_converted,0.01,-0.07,1.6,-0.04,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
66.93,px4_local_ned_converted,0.01,-0.07,1.6,-0.04,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
67.04,px4_local_ned_converted,0.01,-0.07,1.6,-0.04,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
67.14,px4_local_ned_converted,0.01,-0.07,1.61,-0.04,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
67.25,px4_local_ned_converted,0.01,-0.06,1.61,-0.04,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
67.35,px4_local_ned_converted,0.01,-0.06,1.61,-0.04,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
67.46,px4_local_ned_converted,0.01,-0.06,1.61,-0.05,0.01,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
67.56,px4_local_ned_converted,0.01,-0.06,1.61,-0.05,0.01,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
67.66,px4_local_ned_converted,0.02,-0.06,1.61,-0.05,0.01,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
67.77,px4_local_ned_converted,0.02,-0.06,1.61,-0.05,0.01,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
67.87,px4_local_ned_converted,0.02,-0.06,1.61,-0.05,0.01,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
67.98,px4_local_ned_converted,0.02,-0.06,1.61,-0.05,0.01,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
68.08,px4_local_ned_converted,0.02,-0.06,1.61,-0.05,0.01,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
68.19,px4_local_ned_converted,0.02,-0.06,1.61,-0.05,0.01,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
68.29,px4_local_ned_converted,0.02,-0.06,1.61,-0.06,0.01,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
68.39,px4_local_ned_converted,0.02,-0.06,1.61,-0.06,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
68.5,px4_local_ned_converted,0.02,-0.06,1.61,-0.06,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
68.6,px4_local_ned_converted,0.02,-0.06,1.61,-0.06,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
68.71,px4_local_ned_converted,0.02,-0.06,1.61,-0.06,0.0,0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
68.82,px4_local_ned_converted,0.02,-0.06,1.61,-0.06,0.01,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
68.92,px4_local_ned_converted,0.02,-0.06,1.61,-0.06,0.01,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
69.03,px4_local_ned_converted,0.02,-0.05,1.61,-0.06,0.01,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
69.13,px4_local_ned_converted,0.02,-0.05,1.61,-0.06,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
69.24,px4_local_ned_converted,0.02,-0.05,1.61,-0.06,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
69.34,px4_local_ned_converted,0.02,-0.05,1.62,-0.06,0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
69.44,px4_local_ned_converted,0.02,-0.05,1.62,-0.06,-0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
69.55,px4_local_ned_converted,0.02,-0.05,1.62,-0.06,-0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
69.65,px4_local_ned_converted,0.02,-0.04,1.62,-0.06,-0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
69.75,px4_local_ned_converted,0.02,-0.04,1.62,-0.06,-0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
69.86,px4_local_ned_converted,0.02,-0.04,1.62,-0.06,-0.0,0.03,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
69.96,px4_local_ned_converted,0.02,-0.04,1.62,-0.06,-0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
70.07,px4_local_ned_converted,0.02,-0.03,1.63,-0.05,-0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
70.17,px4_local_ned_converted,0.02,-0.03,1.63,-0.05,-0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
70.28,px4_local_ned_converted,0.01,-0.03,1.63,-0.05,-0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
70.38,px4_local_ned_converted,0.01,-0.03,1.63,-0.05,-0.01,0.02,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
